ticker,date,open,high,low,close,volume
LULU,2021-06-24,362.8399963378906,364.9599914550781,361.1700134277344,361.9100036621094,768200.0
ORCL,2021-06-24,78.6500015258789,78.95999908447266,77.61000061035156,72.65754699707031,9624000.0
BABA,2021-06-25,221.7100067138672,230.25,221.10000610351562,217.00531005859375,27383900.0
IGV,2021-06-25,77.64199829101562,77.88999938964844,77.14199829101562,77.71014404296875,5003000.0
LULU,2021-06-25,365.0,371.0,361.0,363.69000244140625,1707700.0
ORCL,2021-06-25,78.02999877929688,78.61000061035156,77.55999755859375,73.33049774169922,12845000.0
BABA,2021-06-28,229.5,230.88999938964844,226.72000122070312,217.0907745361328,13564900.0
IGV,2021-06-28,78.96399688720703,78.96399688720703,78.10800170898438,78.65399169921875,5390000.0
LULU,2021-06-28,365.05999755859375,367.7900085449219,363.5199890136719,363.7900085449219,1222100.0
ORCL,2021-06-28,78.48999786376953,78.97000122070312,78.33000183105469,73.36785125732422,5605400.0
BABA,2021-06-29,226.6999969482422,229.63999938964844,225.6020050048828,217.8980255126953,10273800.0
IGV,2021-06-29,78.85399627685547,79.10199737548828,78.3219985961914,79.01394653320312,3067000.0
LULU,2021-06-29,363.7900085449219,368.32000732421875,363.1499938964844,366.6600036621094,648800.0
ORCL,2021-06-29,78.54000091552734,78.58999633789062,77.81999969482422,72.9940185546875,5392900.0
BABA,2021-06-30,226.99000549316406,227.97999572753906,225.67999267578125,215.371826171875,9348600.0
IGV,2021-06-30,79.0199966430664,79.0199966430664,78.00800323486328,77.99610137939453,3695500.0
LULU,2021-06-30,366.3399963378906,367.25,364.489990234375,364.9700012207031,663900.0
ORCL,2021-06-30,77.58999633789062,78.20999908447266,77.58000183105469,72.75100708007812,7899800.0
BABA,2021-07-01,228.07000732421875,228.85000610351562,221.5500030517578,210.70883178710938,13316400.0
IGV,2021-07-01,78.13200378417969,78.44599914550781,77.49800109863281,78.0420913696289,3015500.0
LULU,2021-07-01,363.7900085449219,366.510009765625,361.510009765625,364.2300109863281,880800.0
ORCL,2021-07-01,77.9800033569336,79.62000274658203,77.91000366210938,74.33988189697266,13108000.0
BABA,2021-07-02,219.16000366210938,219.5,216.4600067138672,206.7960968017578,12989200.0
IGV,2021-07-02,78.9280014038086,79.18800354003906,78.61399841308594,79.06392669677734,3195500.0
LULU,2021-07-02,365.8699951171875,369.54998779296875,365.510009765625,368.4700012207031,697300.0
ORCL,2021-07-02,79.44999694824219,82.26000213623047,79.3499984741211,76.47081756591797,15258100.0
BABA,2021-07-06,215.32000732421875,215.39999389648438,209.3730010986328,200.95547485351562,23719900.0
IGV,2021-07-06,79.27999877929688,80.18800354003906,79.14399719238281,79.90780639648438,4187000.0
LULU,2021-07-06,369.95001220703125,372.4100036621094,364.739990234375,371.3699951171875,948000.0
ORCL,2021-07-06,81.5999984741211,83.62999725341797,81.36000061035156,77.64845275878906,14200400.0
BABA,2021-07-07,211.61000061035156,212.0500030517578,207.82000732421875,197.53656005859375,18340400.0
IGV,2021-07-07,80.37999725341797,80.55400085449219,79.39600372314453,79.92581176757812,3036500.0
LULU,2021-07-07,374.0,378.0,371.260009765625,377.82000732421875,836800.0
ORCL,2021-07-07,83.16999816894531,87.16999816894531,82.95999908447266,80.46165466308594,20976600.0
BABA,2021-07-08,201.7100067138672,202.27999877929688,198.25999450683594,189.79653930664062,33992500.0
IGV,2021-07-08,78.4280014038086,79.58799743652344,78.16999816894531,79.19791412353516,2588500.0
LULU,2021-07-08,370.67999267578125,375.1499938964844,368.67999267578125,373.5299987792969,795500.0
ORCL,2021-07-08,85.0199966430664,86.88999938964844,84.66000366210938,79.99435424804688,16383300.0
BABA,2021-07-09,202.0500030517578,207.26800537109375,201.5,195.58018493652344,16911300.0
IGV,2021-07-09,79.3740005493164,79.84200286865234,78.802001953125,79.69983673095703,2007500.0
LULU,2021-07-09,373.9100036621094,378.42999267578125,372.7699890136719,377.4200134277344,671400.0
ORCL,2021-07-09,85.87999725341797,88.4000015258789,85.77999877929688,82.0224609375,15685300.0
BABA,2021-07-12,203.89999389648438,206.4550018310547,203.02000427246094,195.14334106445312,11259500.0
IGV,2021-07-12,80.21199798583984,80.41799926757812,79.0,79.1279296875,4271500.0
LULU,2021-07-12,375.92999267578125,378.0,366.5799865722656,368.9100036621094,806000.0
ORCL,2021-07-12,87.52999877929688,88.8499984741211,86.97000122070312,81.38693237304688,16076800.0
BABA,2021-07-13,209.22999572753906,212.80999755859375,208.19000244140625,198.97059631347656,17375900.0
IGV,2021-07-13,78.83999633789062,79.86599731445312,78.79399871826172,79.08592987060547,3250500.0
LULU,2021-07-13,367.0400085449219,372.6199951171875,365.8800048828125,370.7699890136719,647000.0
ORCL,2021-07-13,86.69999694824219,87.93000030517578,86.52999877929688,81.37757873535156,12789300.0
BABA,2021-07-14,215.5,216.35000610351562,211.02999877929688,200.86048889160156,19484200.0
IGV,2021-07-14,79.80400085449219,79.80400085449219,78.47599792480469,78.52001953125,3750000.0
LULU,2021-07-14,377.3399963378906,385.8999938964844,375.8299865722656,376.989990234375,2119400.0
ORCL,2021-07-14,87.08000183105469,88.66999816894531,86.66000366210938,82.81283569335938,13330500.0
BABA,2021-07-15,215.11000061035156,216.60000610351562,213.16099548339844,203.9564971923828,14283600.0
IGV,2021-07-15,78.46800231933594,78.52999877929688,77.19400024414062,77.56416320800781,4014500.0
LULU,2021-07-15,379.6099853515625,380.82000732421875,370.3800048828125,376.1700134277344,1186200.0
ORCL,2021-07-15,88.0999984741211,88.7699966430664,85.51000213623047,80.89916229248047,18306300.0
BABA,2021-07-16,214.85000610351562,215.1999969482422,211.4600067138672,201.43031311035156,11150200.0
IGV,2021-07-16,78.33599853515625,78.3479995727539,77.66200256347656,77.72813415527344,3824000.0
LULU,2021-07-16,376.4100036621094,378.5,370.9800109863281,371.69000244140625,623700.0
ORCL,2021-07-16,86.75,88.4800033569336,86.5199966430664,82.0717544555664,14617500.0
BABA,2021-07-19,206.10000610351562,209.0800018310547,203.24000549316406,198.40078735351562,15865800.0
IGV,2021-07-19,77.03600311279297,77.58399963378906,76.66400146484375,77.36219787597656,5316000.0
LULU,2021-07-19,367.7799987792969,373.7200012207031,364.510009765625,373.0400085449219,903900.0
ORCL,2021-07-19,86.91000366210938,87.87000274658203,86.19000244140625,81.59333801269531,15619900.0
BABA,2021-07-20,209.0,211.5,207.4669952392578,199.9962615966797,9986800.0
IGV,2021-07-20,77.64600372314453,79.36000061035156,77.35600280761719,78.8399658203125,5036500.0
LULU,2021-07-20,375.2699890136719,387.9200134277344,373.55999755859375,383.29998779296875,1637800.0
ORCL,2021-07-20,87.0999984741211,89.05000305175781,87.0199966430664,83.1692886352539,12813900.0
BABA,2021-07-21,209.14999389648438,211.85000610351562,208.4199981689453,200.4616241455078,7650300.0
IGV,2021-07-21,78.62799835205078,79.4540023803711,78.35800170898438,79.4418716430664,4182000.0
LULU,2021-07-21,383.20001220703125,386.3699951171875,380.5,383.6199951171875,682400.0
ORCL,2021-07-21,88.88999938964844,90.25,88.45999908447266,84.13551330566406,13108100.0
BABA,2021-07-22,212.63999938964844,216.38999938964844,212.60000610351562,203.27272033691406,10563100.0
IGV,2021-07-22,79.85800170898438,80.54199981689453,79.78199768066406,80.45372772216797,2995000.0
LULU,2021-07-22,383.75,397.5,383.75,395.8500061035156,1196500.0
ORCL,2021-07-22,90.0,91.13999938964844,89.68000030517578,85.07360076904297,13638900.0
BABA,2021-07-23,206.2899932861328,206.88999938964844,203.55999755859375,196.1405029296875,25539900.0
IGV,2021-07-23,81.10800170898438,81.62799835205078,80.86199951171875,81.5175552368164,2624000.0
LULU,2021-07-23,394.989990234375,405.95001220703125,394.1300048828125,402.7900085449219,1214700.0
ORCL,2021-07-23,90.98999786376953,91.19999694824219,87.12000274658203,82.25936126708984,12680900.0
BABA,2021-07-26,198.3699951171875,198.5749969482422,190.8800048828125,182.11351013183594,55736800.0
IGV,2021-07-26,81.21199798583984,81.4800033569336,80.72599792480469,81.30359649658203,1791500.0
LULU,2021-07-26,402.57000732421875,405.94000244140625,392.5400085449219,395.44000244140625,799200.0
ORCL,2021-07-26,87.44000244140625,88.0999984741211,86.66999816894531,82.41883087158203,10454100.0
BABA,2021-07-27,183.58999633789062,186.89999389648438,179.6699981689453,176.7097625732422,59265700.0
IGV,2021-07-27,81.31999969482422,81.39600372314453,79.1520004272461,80.21976470947266,3902000.0
LULU,2021-07-27,394.2699890136719,394.2699890136719,385.739990234375,391.42999267578125,652300.0
ORCL,2021-07-27,87.76000213623047,88.5999984741211,87.12000274658203,82.36255645751953,8465200.0
BABA,2021-07-28,190.22999572753906,198.0,189.75999450683594,186.1497039794922,34535200.0
DUOL,2021-07-28,141.39999389648438,145.0,130.0,134.2550048828125,2887900.0
IGV,2021-07-28,80.73200225830078,81.19999694824219,80.18000030517578,80.84766387939453,2939500.0
LULU,2021-07-28,392.3500061035156,394.7699890136719,389.1300048828125,393.0899963378906,511500.0
ORCL,2021-07-28,87.9000015258789,87.94999694824219,87.12000274658203,81.78095245361328,6396800.0
BABA,2021-07-29,201.0449981689453,201.13999938964844,194.91000366210938,187.60275268554688,23363200.0
DUOL,2021-07-29,137.0,139.0,132.0,134.44000244140625,693900.0
IGV,2021-07-29,81.08799743652344,81.68199920654297,80.5999984741211,80.93965148925781,1703000.0
LULU,2021-07-29,394.5400085449219,406.239990234375,394.32000732421875,402.8699951171875,1052000.0
ORCL,2021-07-29,87.68000030517578,88.26000213623047,87.33000183105469,82.20309448242188,6201400.0
BABA,2021-07-30,190.5800018310547,196.0449981689453,190.49000549316406,185.3709716796875,17250600.0
DUOL,2021-07-30,135.17999267578125,141.39999389648438,128.5,140.25,617700.0
IGV,2021-07-30,80.25,81.10199737548828,80.23600006103516,80.62369537353516,1258500.0
LULU,2021-07-30,399.1400146484375,403.2099914550781,397.8299865722656,400.1700134277344,563800.0
ORCL,2021-07-30,87.41000366210938,88.1500015258789,86.87000274658203,81.74342346191406,7962800.0
BABA,2021-08-02,196.27000427246094,202.07000732421875,196.25,190.02447509765625,17889200.0
DUOL,2021-08-02,140.0,147.25,134.72000122070312,143.8000030517578,586600.0
IGV,2021-08-02,81.33399963378906,81.33399963378906,79.88200378417969,80.64569091796875,2339500.0
LULU,2021-08-02,402.7699890136719,406.2099914550781,399.5799865722656,402.6499938964844,511900.0
ORCL,2021-08-02,87.7300033569336,87.93000030517578,87.08999633789062,82.17494201660156,5579100.0
BABA,2021-08-03,195.00999450683594,197.44000244140625,192.0,187.4508056640625,20115900.0
DUOL,2021-08-03,143.16000366210938,146.99000549316406,138.00999450683594,139.86000061035156,740100.0
IGV,2021-08-03,80.81400299072266,81.10600280761719,79.93599700927734,80.69368743896484,1927500.0
LULU,2021-08-03,402.760009765625,409.25,402.760009765625,407.510009765625,575000.0
ORCL,2021-08-03,87.87999725341797,90.16999816894531,87.80999755859375,84.18240356445312,9889800.0
BABA,2021-08-04,197.49000549316406,203.27499389648438,196.91000366210938,190.61329650878906,22327300.0
DUOL,2021-08-04,136.47000122070312,142.34500122070312,135.89999389648438,141.5,475900.0
IGV,2021-08-04,81.0,81.7760009765625,80.5979995727539,81.5435562133789,9503000.0
LULU,2021-08-04,409.0,413.489990234375,408.1199951171875,410.4700012207031,593200.0
ORCL,2021-08-04,89.79000091552734,90.08999633789062,89.27999877929688,84.47321319580078,7509900.0
BABA,2021-08-05,199.27000427246094,200.2899932861328,197.63999938964844,189.25521850585938,9881400.0
DUOL,2021-08-05,139.00999450683594,152.83999633789062,137.00999450683594,146.0,724900.0
IGV,2021-08-05,81.89199829101562,82.3499984741211,81.52799987792969,82.28144836425781,5595000.0
LULU,2021-08-05,411.0,415.3399963378906,410.6300048828125,414.3900146484375,553700.0
ORCL,2021-08-05,90.18000030517578,90.5199966430664,88.76000213623047,83.89160919189453,8231300.0
BABA,2021-08-06,199.25,199.32000732421875,195.67999267578125,186.51058959960938,11967700.0
DUOL,2021-08-06,140.10000610351562,141.86000061035156,132.39999389648438,134.3800048828125,425200.0
IGV,2021-08-06,81.64399719238281,82.28199768066406,81.24600219726562,81.89950561523438,3569500.0
LULU,2021-08-06,412.44000244140625,413.0,406.5299987792969,408.5199890136719,609100.0
ORCL,2021-08-06,89.23999786376953,89.87999725341797,88.81999969482422,83.97602844238281,6513900.0
BABA,2021-08-09,194.5800018310547,195.5,192.82000732421875,185.42794799804688,14657200.0
DUOL,2021-08-09,135.0,138.52999877929688,135.0,138.25,353700.0
IGV,2021-08-09,82.14199829101562,82.1719970703125,81.58599853515625,81.94149780273438,2318000.0
LULU,2021-08-09,409.0899963378906,410.6499938964844,406.760009765625,407.6400146484375,546300.0
ORCL,2021-08-09,89.45999908447266,90.47000122070312,89.0999984741211,84.33251190185547,5798700.0
BABA,2021-08-10,197.27000427246094,198.4499969482422,195.072998046875,185.8837890625,9983700.0
DUOL,2021-08-10,138.60000610351562,141.5,138.60000610351562,140.0,233700.0
IGV,2021-08-10,81.95999908447266,82.4739990234375,80.78600311279297,80.94964599609375,4933000.0
LULU,2021-08-10,407.3299865722656,411.5400085449219,404.5799865722656,405.8699951171875,602100.0
ORCL,2021-08-10,89.0999984741211,90.12000274658203,88.93000030517578,84.08860778808594,5473300.0
BABA,2021-08-11,196.60000610351562,196.9199981689453,194.72999572753906,185.0575714111328,8985100.0
DUOL,2021-08-11,140.5,142.97000122070312,135.39999389648438,135.9600067138672,324800.0
IGV,2021-08-11,81.56800079345703,81.56800079345703,80.16400146484375,80.7436752319336,3640500.0
LULU,2021-08-11,406.260009765625,413.489990234375,405.8699951171875,408.82000732421875,567500.0
ORCL,2021-08-11,89.9000015258789,90.41999816894531,89.51000213623047,84.0792465209961,8009800.0
BABA,2021-08-12,191.1699981689453,192.97999572753906,189.68499755859375,182.0185546875,12873400.0
DUOL,2021-08-12,135.5,137.2100067138672,130.16000366210938,133.8000030517578,365400.0
IGV,2021-08-12,80.35600280761719,81.64199829101562,80.35600280761719,81.54155731201172,3476000.0
LULU,2021-08-12,407.5199890136719,410.0400085449219,406.3900146484375,408.9100036621094,397400.0
ORCL,2021-08-12,89.11000061035156,89.9800033569336,88.66999816894531,84.24807739257812,5687200.0
BABA,2021-08-13,188.61000061035156,189.25999450683594,186.7100067138672,179.1314697265625,15377000.0
DUOL,2021-08-13,134.0,137.78900146484375,131.74000549316406,136.6300048828125,156200.0
IGV,2021-08-13,81.56600189208984,82.09400177001953,81.44400024414062,81.75952911376953,2517000.0
LULU,2021-08-13,409.0,409.1400146484375,403.1700134277344,408.7200012207031,429300.0
ORCL,2021-08-13,90.62000274658203,91.33999633789062,89.94999694824219,84.78278350830078,6640400.0
BABA,2021-08-16,185.0,186.25999450683594,181.50999450683594,173.51878356933594,21020700.0
DUOL,2021-08-16,137.11000061035156,137.99000549316406,133.36500549316406,135.0,171200.0
IGV,2021-08-16,81.29399871826172,81.53600311279297,80.14600372314453,81.16960906982422,3987000.0
LULU,2021-08-16,406.25,407.57000732421875,400.3699951171875,407.4200134277344,572900.0
ORCL,2021-08-16,89.86000061035156,90.83999633789062,89.54000091552734,85.1955337524414,7122800.0
BABA,2021-08-17,175.9199981689453,177.88999938964844,173.14999389648438,164.99050903320312,40558000.0
DUOL,2021-08-17,135.38999938964844,136.1300048828125,132.1999969482422,133.47999572753906,245200.0
IGV,2021-08-17,80.48600006103516,80.87000274658203,80.1500015258789,80.60569763183594,2512500.0
LULU,2021-08-17,403.1199951171875,403.25,388.20001220703125,392.4800109863281,1099100.0
ORCL,2021-08-17,90.98999786376953,91.77999877929688,90.37000274658203,85.31746673583984,6738500.0
BABA,2021-08-18,174.10000610351562,175.36000061035156,172.11000061035156,163.67994689941406,34339800.0
DUOL,2021-08-18,133.39999389648438,133.97000122070312,129.13999938964844,131.5,341800.0
IGV,2021-08-18,80.77400207519531,81.23799896240234,80.22000122070312,80.24175262451172,3915000.0
LULU,2021-08-18,392.6000061035156,397.3500061035156,390.989990234375,391.3800048828125,512600.0
ORCL,2021-08-18,90.48999786376953,91.05000305175781,88.86000061035156,83.43195343017578,7666300.0
BABA,2021-08-19,166.6999969482422,167.26400756835938,159.50999450683594,152.47354125976562,66663000.0
DUOL,2021-08-19,130.77999877929688,131.0,125.0999984741211,126.16000366210938,303100.0
IGV,2021-08-19,79.49600219726562,81.26799774169922,79.48200225830078,80.80367279052734,3906500.0
LULU,2021-08-19,385.5,399.0,384.3599853515625,396.489990234375,840900.0
ORCL,2021-08-19,88.29000091552734,89.38999938964844,88.2300033569336,83.21619415283203,8099400.0
BABA,2021-08-20,164.1199951171875,166.92999267578125,155.5,150.0138397216797,75948900.0
DUOL,2021-08-20,126.5,127.4000015258789,125.01000213623047,126.02999877929688,132000.0
IGV,2021-08-20,81.0,82.01599884033203,80.91200256347656,81.7815170288086,3795500.0
LULU,2021-08-20,395.9200134277344,398.20001220703125,391.5799865722656,397.8299865722656,635300.0
ORCL,2021-08-20,88.80000305175781,89.4000015258789,88.30000305175781,83.43195343017578,8716400.0
BABA,2021-08-23,159.27999877929688,161.47000122070312,152.8000030517578,152.95787048339844,88699200.0
DUOL,2021-08-23,125.26000213623047,126.0,123.0,124.01000213623047,151900.0
IGV,2021-08-23,81.95999908447266,83.16799926757812,81.947998046875,83.10931396484375,4383000.0
LULU,2021-08-23,398.57000732421875,406.32000732421875,396.55999755859375,404.3599853515625,546300.0
ORCL,2021-08-23,89.48999786376953,89.56999969482422,88.70999908447266,83.60082244873047,7147300.0
BABA,2021-08-24,169.0399932861328,174.15199279785156,168.1580047607422,163.0626220703125,62786400.0
DUOL,2021-08-24,123.69000244140625,130.6199951171875,123.69000244140625,127.16000366210938,226100.0
IGV,2021-08-24,83.55999755859375,83.88800048828125,83.41000366210938,83.65723419189453,4668000.0
LULU,2021-08-24,403.5,406.8299865722656,402.0,405.79998779296875,491000.0
ORCL,2021-08-24,89.20999908447266,89.6500015258789,88.47000122070312,83.06610870361328,6320100.0
BABA,2021-08-25,168.6999969482422,169.61000061035156,166.0800018310547,160.59344482421875,26055400.0
DUOL,2021-08-25,127.27999877929688,130.5800018310547,126.29000091552734,127.33000183105469,113400.0
IGV,2021-08-25,84.00399780273438,84.19000244140625,83.43399810791016,83.84520721435547,4955500.0
LULU,2021-08-25,404.8500061035156,409.0400085449219,402.6499938964844,408.32000732421875,506100.0
ORCL,2021-08-25,88.55000305175781,88.9000015258789,88.05000305175781,83.13177490234375,5748500.0
BABA,2021-08-26,167.4600067138672,168.4499969482422,164.82000732421875,156.92759704589844,18816500.0
DUOL,2021-08-26,127.43000030517578,128.0,119.68000030517578,120.0,250800.0
IGV,2021-08-26,83.96199798583984,84.45999908447266,83.44200134277344,83.4732666015625,2692500.0
LULU,2021-08-26,408.5400085449219,408.5400085449219,402.0,404.44000244140625,469000.0
ORCL,2021-08-26,88.80999755859375,89.18000030517578,88.45999908447266,83.22557067871094,9093200.0
BABA,2021-08-27,159.99000549316406,161.77000427246094,158.5500030517578,151.44786071777344,31718100.0
DUOL,2021-08-27,119.80000305175781,120.7750015258789,118.54499816894531,120.0999984741211,188400.0
IGV,2021-08-27,83.78199768066406,84.93199920654297,83.78199768066406,84.75305938720703,4465500.0
