date,close
2025-04-24,19214.400390625
2025-04-25,19432.560546875
2025-04-28,19427.2890625
2025-04-29,19544.94921875
2025-04-30,19571.01953125
2025-05-01,19786.7109375
2025-05-02,20102.609375
2025-05-05,19967.939453125
2025-05-06,19791.349609375
2025-05-07,19867.970703125
2025-05-08,20063.560546875
2025-05-09,20061.44921875
2025-05-12,20868.150390625
2025-05-13,21197.69921875
2025-05-14,21319.2109375
2025-05-15,21335.8203125
2025-05-16,21427.939453125
2025-05-19,21447.05078125
2025-05-20,21367.369140625
2025-05-21,21080.359375
2025-05-22,21112.470703125
2025-05-23,20915.66015625
2025-05-27,21414.990234375
2025-05-28,21318.169921875
2025-05-29,21363.94921875
2025-05-30,21340.990234375
2025-06-02,21491.75
2025-06-03,21662.580078125
2025-06-04,21721.919921875
2025-06-05,21547.4296875
2025-06-06,21761.7890625
2025-06-09,21797.869140625
2025-06-10,21941.919921875
2025-06-11,21860.80078125
2025-06-12,21913.3203125
2025-06-13,21631.0390625
2025-06-16,21937.5703125
2025-06-17,21719.080078125
2025-06-18,21719.689453125
2025-06-20,21626.390625
2025-06-23,21856.330078125
2025-06-24,22190.51953125
2025-06-25,22237.740234375
2025-06-26,22447.2890625
2025-06-27,22534.19921875
2025-06-30,22679.009765625
2025-07-01,22478.130859375
2025-07-02,22641.890625
2025-07-03,22866.970703125
2025-07-07,22685.5703125
2025-07-08,22702.25
2025-07-09,22864.91015625
2025-07-10,22829.259765625
2025-07-11,22780.599609375
2025-07-14,22855.630859375
2025-07-15,22884.58984375
2025-07-16,22907.970703125
2025-07-17,23081.05078125
2025-07-18,23065.470703125
2025-07-21,23180.060546875
2025-07-22,23063.580078125
2025-07-23,23162.41015625
2025-07-24,23219.869140625
2025-07-25,23272.25
2025-07-28,23356.26953125
2025-07-29,23308.30078125
2025-07-30,23345.41015625
2025-07-31,23218.119140625
2025-08-01,22763.310546875
2025-08-04,23188.609375
2025-08-05,23018.560546875
2025-08-06,23315.0390625
2025-08-07,23389.529296875
2025-08-08,23611.26953125
2025-08-11,23526.630859375
2025-08-12,23839.19921875
2025-08-13,23849.0390625
2025-08-14,23832.439453125
2025-08-15,23712.0703125
2025-08-18,23713.759765625
2025-08-19,23384.76953125
2025-08-20,23249.5703125
2025-08-21,23142.580078125
2025-08-22,23498.119140625
2025-08-25,23425.609375
2025-08-26,23525.2890625
2025-08-27,23565.849609375
2025-08-28,23703.44921875
2025-08-29,23415.419921875
2025-09-02,23231.109375
2025-09-03,23414.83984375
2025-09-04,23633.009765625
2025-09-05,23652.439453125
2025-09-08,23762.30078125
2025-09-09,23839.80078125
2025-09-10,23849.26953125
2025-09-11,23992.560546875
2025-09-12,24092.189453125
2025-09-15,24293.779296875
2025-09-16,24274.25
2025-09-17,24223.689453125
2025-09-18,24454.890625
2025-09-19,24626.25
2025-09-22,24761.0703125
2025-09-23,24580.169921875
2025-09-24,24503.5703125
2025-09-25,24397.310546875
2025-09-26,24503.849609375
2025-09-29,24611.349609375
2025-09-30,24679.990234375
2025-10-01,24800.859375
2025-10-02,24892.759765625
2025-10-03,24785.51953125
2025-10-06,24978.560546875
2025-10-07,24840.23046875
2025-10-08,25136.619140625
2025-10-09,25098.1796875
2025-10-10,24221.740234375
2025-10-13,24750.25
2025-10-14,24579.3203125
2025-10-15,24745.359375
2025-10-16,24657.240234375
2025-10-17,24817.94921875
2025-10-20,25141.01953125
2025-10-21,25127.130859375
2025-10-22,24879.009765625
2025-10-23,25097.41015625
2025-10-24,25358.16015625
2025-10-27,25821.55078125
2025-10-28,26012.150390625
2025-10-29,26119.849609375
2025-10-30,25734.810546875
2025-10-31,25858.130859375
2025-11-03,25972.939453125
2025-11-04,25435.69921875
2025-11-05,25620.029296875
2025-11-06,25130.0390625
2025-11-07,25059.810546875
2025-11-10,25611.740234375
2025-11-11,25533.490234375
2025-11-12,25517.330078125
2025-11-13,24993.4609375
2025-11-14,25008.240234375
2025-11-17,24799.919921875
2025-11-18,24503.099609375
2025-11-19,24640.51953125
2025-11-20,24054.380859375
2025-11-21,24239.5703125
2025-11-24,24873.849609375
2025-11-25,25018.359375
2025-11-26,25236.939453125
2025-11-28,25434.890625
2025-12-01,25342.849609375
2025-12-02,25555.859375
2025-12-03,25606.5390625
2025-12-04,25581.69921875
2025-12-05,25692.05078125
2025-12-08,25627.94921875
2025-12-09,25668.689453125
2025-12-10,25776.439453125
2025-12-11,25686.689453125
2025-12-12,25196.73046875
2025-12-15,25067.26953125
2025-12-16,25132.939453125
2025-12-17,24647.609375
2025-12-18,25019.369140625
2025-12-19,25346.1796875
2025-12-22,25461.69921875
2025-12-23,25587.830078125
2025-12-24,25656.150390625
2025-12-26,25644.390625
2025-12-29,25525.560546875
2025-12-30,25462.560546875
2025-12-31,25249.849609375
2026-01-02,25206.169921875
2026-01-05,25401.3203125
2026-01-06,25639.7109375
2026-01-07,25653.900390625
2026-01-08,25507.099609375
2026-01-09,25766.259765625
2026-01-12,25787.66015625
2026-01-13,25741.94921875
2026-01-14,25465.939453125
2026-01-15,25547.0703125
2026-01-16,25529.259765625
2026-01-20,24987.5703125
2026-01-21,25326.580078125
2026-01-22,25518.349609375
2026-01-23,25605.470703125
2026-01-26,25713.2109375
2026-01-27,25939.740234375
2026-01-28,26022.7890625
2026-01-29,25884.30078125
2026-01-30,25552.390625
2026-02-02,25738.609375
2026-02-03,25338.619140625
2026-02-04,24891.240234375
2026-02-05,24548.689453125
2026-02-06,25075.76953125
2026-02-09,25268.140625
2026-02-10,25127.640625
2026-02-11,25201.259765625
2026-02-12,24687.609375
2026-02-13,24732.73046875
2026-02-17,24701.599609375
2026-02-18,24898.869140625
2026-02-19,24797.33984375
2026-02-20,25012.619140625
2026-02-23,24708.939453125
2026-02-24,24977.0390625
2026-02-25,25329.0390625
2026-02-26,25034.369140625
2026-02-27,24960.0390625
2026-03-02,24992.599609375
2026-03-03,24720.080078125
2026-03-04,25093.6796875
2026-03-05,25020.41015625
2026-03-06,24643.01953125
2026-03-09,24967.25
2026-03-10,24956.470703125
2026-03-11,24965.009765625
2026-03-12,24533.580078125
2026-03-13,24380.73046875
2026-03-16,24655.33984375
2026-03-17,24780.419921875
2026-03-18,24425.08984375
2026-03-19,24355.279296875
2026-03-20,23898.150390625
2026-03-23,24188.58984375
2026-03-24,24002.44921875
2026-03-25,24162.98046875
2026-03-26,23586.990234375
2026-03-27,23132.76953125
2026-03-30,22953.380859375
2026-03-31,23740.189453125
2026-04-01,24019.990234375
2026-04-02,24045.529296875
2026-04-06,24192.169921875
2026-04-07,24202.369140625
2026-04-08,24903.169921875
2026-04-09,25082.08984375
2026-04-10,25116.33984375
2026-04-13,25383.720703125
2026-04-14,25842.0
2026-04-15,26204.580078125
2026-04-16,26333.0
2026-04-17,26672.4296875
2026-04-20,26590.33984375
2026-04-21,26479.470703125
2026-04-22,26937.279296875
2026-04-23,26782.630859375
2026-04-24,27303.669921875
2026-04-27,27305.6796875
2026-04-28,27029.009765625
2026-04-29,27186.98046875
2026-04-30,27452.119140625
2026-05-01,27710.359375
2026-05-04,27651.8203125
2026-05-05,28015.060546875
2026-05-06,28599.169921875
2026-05-07,28563.94921875
2026-05-08,29234.990234375
2026-05-11,29320.66015625
2026-05-12,29064.80078125
2026-05-13,29366.939453125
2026-05-14,29580.30078125
2026-05-15,29125.19921875
2026-05-18,28994.369140625
2026-05-19,28818.83984375
2026-05-20,29297.69921875
2026-05-21,29357.26953125
2026-05-22,29481.640625
